Sentence,Score,Sentiment
As of January           we have     .  million of outstanding floor plan payables on      million of floor plan lines of credit  which leaves us with considerable capacity in our credit lines to handle our equipment financing needs. Our adjusted debt-to-tangible net worth ratio is a strong  .  compared to  .  in the prior year period and is well-below  .   which is the leverage covenant requirement of our two largest floor plan facilities outside our bank syndicate and credit agreement.,0.06586442075786181,NEUTRAL
Turning to slide   . The amount of new and used equipment inventories are reflected in the size of the red and blue bars on the slide. As I mentioned  strong fourth quarter sales combined with the divestiture drove a     .  million decrease in new equipment and a    .  million decrease in used equipment as compared to January           generating the higher equipment turn of  . .,-0.024806072935461998,NEUTRAL
Supply chain disruptions due to the pandemic and strong customer demand particularly in agriculture has created an overall tighter industry supply of equipment. Our equipment orders  level of presales and used equipment inventory have us well-positioned to meet our revenue targets for fiscal year     . Given the lower inventory starting point for the year and the strong end market in ag  we expect our inventory turn will continue to increase throughout fiscal     .,0.019440309144556522,NEUTRAL
The overall quality of our inventory remains very healthy. Our inventory under non-interest bearing terms  which can be seen by the gray bar on the slide ended the year at   .    reflecting a higher mix of International inventory compared to that of the prior year. We have longer non-interest bearing terms available with domestic inventory purchases than we do with purchases in our International business. When procurement levels increase in fiscal       we would expect to see this non-interest bearing percentage rise as well.,0.2310623349621892,POSITIVE
Slide    provides an overview of our operating cash flows for fiscal years      and     . The GAAP reported cash provided by operating activities for fiscal      was      million  compared to    million last year. As part of our adjusted cash flow provided by operating activities  we include all our equipment inventory financing including non-manufacturer floor plan activity and adjust our cash flow to reflect the constant equity in our equipment inventory allowing us to evaluate operating cash flows exclusive of changes in equipment inventory financing decisions.,0.009073163411812857,NEUTRAL
After applying these adjustments  our adjusted cash provided by operating activities was a record     .  million for fiscal year      compared to    .  million in the prior year. Solid bottom-line performance combined with good working capital management  including the reduction of equipment inventory  I just discussed drove this robust cash flow metric.,0.08162869373336434,NEUTRAL
This strong cash generation has allowed us to pay off all of our domestic interest-bearing credit lines and end fiscal year      with cash on the balance sheet of     million. We have never generated this level of cash flow before and our balance sheet has never been stronger.,0.23358166962862015,POSITIVE
On slide     we are introducing our fiscal      full year modeling assumptions. Our business is performing well and we are bullish on our prospects this fiscal year given the improving macro backdrop particularly in ag. However  we believe areas of our business could continue to be impacted by the challenging global economy due to COVID creating a higher degree of uncertainty in these assumptions compared to a normal environment.,0.01523532997816801,NEUTRAL
For the Agriculture segment  our initial assumption is for revenue growth in the range of up     to      which compares to our fiscal      performance where we generated growth of   .  . The fiscal      growth range  includes a full year revenue contribution from our HorizonWest acquisition that closed in May     .,0.01055533492763061,NEUTRAL
For the Construction segment  our initial assumption is for revenue to decrease in the range of flat to down   . Impacting this assumption is the divestment of our two construction equipment stores in Arizona at the end of fiscal       which accounted for approximately     million of combined revenue.,-0.02400663774460554,NEUTRAL
Excluding these revenues from the prior year base  our assumption results in a same-store sales range of up    to   . This divestiture reduces invested capital and will further strengthen the bottom-line results of our Construction segment.,0.2017374214483425,NEUTRAL
For the International segment  our initial assumption is for revenue growth in the range of up     to    . This segment is coming off a very challenged fiscal      where the pandemic and weather weighed on revenues. Our assumption anticipates transitioning back to a more normal operating environment with some strength anticipated from higher global agriculture commodity prices.,-0.06721239956095815,NEUTRAL
